,msa_code,lat,lon,nearest_dist,nearest_location
834,C4458,41.75625488,-89.91410299,160.40832041173596,Argonne
835,C4462,44.47602631,-89.50140067,331.4567003330059,Argonne
836,C4466,36.07728969,-96.97563585,526.5269238106507,Lincoln
837,C4470,37.93474597,-121.27140320000001,94.26443038130543,Palo Alto
838,C4474,42.73549362,-95.15114886,249.19012210040404,Lincoln
839,C4478,41.91441425,-85.52774468,153.61351131479148,Ann Arbor
840,C4486,33.1495559,-95.56395016,378.5263521953453,Houston
841,C4490,34.47501526,-85.34529136,119.2719638609635,Atlanta
842,C4494,33.78993515,-80.29866207,377.8270479302905,Atlanta
843,C4498,40.85199078,-76.70932162,177.85631444693448,Ithaca
844,C4500,40.67359039,-120.5943328,383.4044586431116,Palo Alto
845,C4502,32.30349026,-100.4060525,558.4235631111013,Houston
846,C4506,43.20096526,-76.07695406,91.02981146742519,Ithaca
847,C4514,35.90666869,-94.99968915,564.2361818204988,Lincoln
848,C4518,33.38006161,-86.16590369,170.03408647103862,Atlanta
849,C4522,30.38678532,-84.28141109,374.5198851582546,Atlanta
850,C4530,28.12553607,-82.46403714,652.0866054080252,Atlanta
851,C4534,36.57815939,-105.63102579999999,383.4494606715842,Boulder
852,C4538,39.54583175,-89.27725431,108.71306945226661,Urbana-Champaign
853,C4546,39.48105567,-87.31185119999999,106.41537004099723,Urbana-Champaign
854,C4550,33.47362482,-94.2137277,428.002410700115,Houston
855,C4552,45.16002246,-121.16777520000001,286.2808911457165,Seattle
856,C4554,28.70482254,-82.08099536,602.6340671324809,Atlanta
857,C4558,32.88127004,-84.29934351,97.35113766226682,Atlanta
858,C4562,30.86368155,-83.91931341,324.34288274060276,Atlanta
859,C4566,41.12387958,-83.12770544,137.95792405884305,Ann Arbor
860,C4570,31.45743783,-83.52659432,267.7331216175715,Atlanta
861,C4574,34.55394352,-83.29343353,134.276079207475,Atlanta
862,C4578,41.55471931,-83.51489588,82.58211130616922,Ann Arbor
863,C4582,39.04381723,-95.80313375,209.86543945405842,Lincoln
864,C4586,41.79249832,-73.24532079,187.64319810421463,Cambridge
865,C4590,44.94142028,-85.90575712,343.813930897692,Ann Arbor
866,C4594,40.28343742,-74.70175241,8.108003527279656,Princeton
867,C4598,31.80270849,-85.94090815,261.1194919575043,Atlanta
868,C4602,39.30136958,-120.7687521,238.95889358670345,Palo Alto
869,C4606,32.09739903,-111.7898635,508.84933758029405,San Diego
870,C4610,35.29794837,-86.11600081,233.63962316846832,Atlanta
871,C4614,36.25041348,-96.16623779,508.63171020451665,Lincoln
872,C4618,34.34226592,-88.64853958,398.07252479626715,Atlanta
873,C4622,33.10980992,-87.76446834,321.53742923742027,Atlanta
874,C4630,42.43570697,-114.57078419999999,290.38621681502786,Salt Lake City
875,C4634,32.37503543,-95.26918268,292.0250518149173,Houston
876,C4638,39.43362382,-123.43155390000001,248.27595852399006,Palo Alto
877,C4642,34.68928158,-81.61941543,274.8343192723682,Atlanta
878,C4646,36.35823267,-89.14879920000001,425.298025000567,Urbana-Champaign
879,C4650,40.13767436,-83.76949696,238.19143698988862,Ann Arbor
880,C4652,23.718640399999998,-164.7367404,4310.946145036205,Palo Alto
881,C4654,43.33741798,-75.18136515,146.4316864894876,Ithaca
882,C4662,29.35733618,-99.76220528,428.1729792931166,Houston
883,C4666,30.82948666,-83.24159609,342.49636427488883,Atlanta
884,C4670,38.26691279,-121.9400244,93.45433906670404,Palo Alto
885,C4678,40.85539824,-84.58609913,173.5669934844028,Ann Arbor
886,C4682,42.9145713,-96.97563762,235.62735889737147,Lincoln
887,C4686,40.12477484,-109.51864840000002,212.8481603243092,Salt Lake City
888,C4690,34.08072613,-99.24105476,605.0204031456636,Houston
889,C4698,32.35722962,-90.85201121,517.9203551418028,Houston
890,C4702,28.72794245,-97.19502583,211.34572398720042,Houston
891,C4708,32.14225219,-82.41220729999999,256.97354262119967,Atlanta
892,C4718,38.68908988,-87.41800847,173.83153683454367,Urbana-Champaign
893,C4722,39.32809858,-75.12931827,120.37759888527809,Princeton
894,C4724,41.38877474,-70.69877158,114.69223345886441,Cambridge
895,C4726,36.80740012,-76.45338693,246.35414578568572,College Park
896,C4730,36.22015666,-118.80047250000001,327.014087173423,Palo Alto
897,C4734,40.84569301,-85.79400567,206.51033682806232,Argonne
898,C4738,31.42640756,-97.0897834,249.42651927242477,Houston
899,C4742,46.29628511,-96.78395763,610.4523344960597,Lincoln
900,C4746,46.22984324,-118.4784031,330.2346629158934,Seattle
901,C4754,40.5609114,-84.22174383,195.42004484264953,Ann Arbor
902,C4758,32.49029846,-83.71203339,153.88323906365622,Atlanta
903,C4762,41.81457462,-79.27414337,164.29987473086183,Pittsburgh
904,C4766,38.74408549,-93.80636749,336.10366877781365,Lincoln
905,C4770,41.24409734,-85.86071768,184.13056656224106,Argonne
906,C4778,38.70240997,-87.07206846,186.67083739879652,Urbana-Champaign
907,C4782,35.48698382,-76.84531441,389.5707760033992,College Park
908,C4790,38.7986509,-77.48623591,52.00090122842767,College Park
909,C4792,39.559883,-83.45609728,303.30594205005195,Ann Arbor
910,C4794,42.5362321,-92.47115553,381.4387402176121,Argonne
911,C4798,44.84788682,-97.18849673,451.23614545765855,Lincoln
912,C4802,43.02081425,-88.77586583,159.76264669221862,Argonne
913,C4806,43.99886177,-76.05206867,176.69639097771247,Ithaca
914,C4810,27.49270948,-81.81000594,738.468416809571,Atlanta
915,C4814,45.05942739,-89.75009820000001,398.9629908142195,Argonne
916,C4818,31.13752516,-82.36568076,347.22803802737945,Atlanta
917,C4822,35.63883779,-99.00155584,609.2783216461833,Lincoln
918,C4826,40.38803606,-80.70426082,60.25599305823871,Pittsburgh
919,C4830,47.81847911,-120.2655882,156.3962584944265,Seattle
920,C4846,36.77401356,-91.88654167,488.56599633389357,Urbana-Champaign
921,C4850,33.65566661,-88.78157617,406.69388372764536,Atlanta
922,C4854,39.97475609,-80.84132872,88.53206759265201,Pittsburgh
923,C4858,42.66848698,-88.54190407,116.21453969742353,Argonne
924,C4862,37.63867118,-97.2454275,355.6160819260575,Lincoln
925,C4866,33.77475218,-98.49138725,536.604510849462,Houston
926,C4870,41.34338187,-77.06450625,130.93934819004588,Ithaca
927,C4878,48.34367525,-103.48018590000001,936.9760314673636,Boulder
928,C4882,45.15238235,-95.00474246,502.05573225315624,Lincoln
929,C4890,34.42850378,-77.8825063,514.1168132585606,College Park
930,C4894,39.41497801,-83.80837886,318.5957336346375,Ann Arbor
931,C4898,35.70514571,-77.91866295,375.3695714352582,College Park
932,C4902,39.27216766,-78.47389695,136.16558782925762,College Park
933,C4906,37.23775266,-96.83748918,397.0953687130233,Lincoln
934,C4908,41.40684657,-118.11196580000001,526.2024591878503,Salt Lake City
935,C4910,43.98684966,-91.77912943,399.88263337507465,Argonne
936,C4918,36.07664449,-80.34581311,441.7755118156917,College Park
937,C4922,44.45533124,-90.04154848,348.13635579016477,Argonne
