area_fips,index,Unnamed: 0,year,lq_annual_avg_estabs,lq_annual_avg_emplvl,lq_avg_annual_pay,annual_avg_estabs,annual_avg_emplvl,avg_annual_pay,State Name,nearest_dist,nearest_location
C1526,1201,1201,2005,0.62,0.0,0.0,6,0,0,Georgia,378.08232930595113,Atlanta
C1526,1202,1202,2006,0.5,0.0,0.0,5,0,0,Georgia,378.08232930595113,Atlanta
C1526,1203,1203,2007,0.3,0.0,0.0,3,0,0,Georgia,378.08232930595113,Atlanta
C1526,1204,1204,2008,0.3,0.0,0.0,3,0,0,Georgia,378.08232930595113,Atlanta
C1526,1205,1205,2009,0.4,0.0,0.0,4,0,0,Georgia,378.08232930595113,Atlanta
C1526,1206,1206,2010,0.41,0.0,0.0,4,0,0,Georgia,378.08232930595113,Atlanta
C1526,1207,1207,2011,0.42,0.0,0.0,4,0,0,Georgia,378.08232930595113,Atlanta
C1526,1208,1208,2012,0.43,0.0,0.0,4,0,0,Georgia,378.08232930595113,Atlanta
C1526,1209,1209,2013,0.42,0.0,0.0,4,0,0,Georgia,378.08232930595113,Atlanta
C1526,1210,1210,2014,0.39,0.0,0.0,4,0,0,Georgia,378.08232930595113,Atlanta
C1526,1211,1211,2015,0.59,0.0,0.0,6,0,0,Georgia,378.08232930595113,Atlanta
C1526,1212,1212,2016,0.6,0.0,0.0,6,0,0,Georgia,378.08232930595113,Atlanta
C1526,1213,1213,2017,0.65,0.0,0.0,6,0,0,Georgia,378.08232930595113,Atlanta
C1526,1214,1214,2018,0.62,0.0,0.0,6,0,0,Georgia,378.08232930595113,Atlanta
C1538,1215,1215,2001,0.59,0.45,0.33,58,682,13660,New York,197.05247873797302,Ithaca
C1538,1216,1216,2002,0.58,0.4,0.27,54,636,11370,New York,197.05247873797302,Ithaca
C1538,1217,1217,2003,0.0,0.0,0.0,0,0,0,New York,197.05247873797302,Ithaca
C1538,1218,1218,2004,0.53,0.34,0.27,46,532,12230,New York,197.05247873797302,Ithaca
C1538,1219,1219,2005,0.54,0.35,0.27,46,528,12489,New York,197.05247873797302,Ithaca
C1538,1220,1220,2006,0.57,0.33,0.28,48,489,13119,New York,197.05247873797302,Ithaca
C1538,1221,1221,2007,0.59,0.32,0.28,49,471,13441,New York,197.05247873797302,Ithaca
C1538,1222,1222,2008,0.61,0.34,0.3,51,506,14545,New York,197.05247873797302,Ithaca
C1538,1223,1223,2009,0.6,0.35,0.3,50,512,14906,New York,197.05247873797302,Ithaca
C1538,1224,1224,2010,0.61,0.33,0.3,50,491,15590,New York,197.05247873797302,Ithaca
C1538,1225,1225,2011,0.64,0.33,0.31,52,483,16637,New York,197.05247873797302,Ithaca
C1538,1226,1226,2012,0.65,0.33,0.33,54,494,17914,New York,197.05247873797302,Ithaca
C1538,1227,1227,2013,0.64,0.34,0.33,54,504,17301,New York,197.05247873797302,Ithaca
C1538,1228,1228,2014,0.56,0.35,0.34,51,514,19572,New York,197.05247873797302,Ithaca
C1538,1229,1229,2015,0.53,0.31,0.36,49,485,20538,New York,197.05247873797302,Ithaca
C1538,1230,1230,2016,0.57,0.28,0.37,50,473,20794,New York,197.05247873797302,Ithaca
C1538,1231,1231,2017,0.59,0.31,0.36,52,488,21328,New York,197.05247873797302,Ithaca
C1538,1232,1232,2018,0.58,0.32,0.37,53,505,22976,New York,197.05247873797302,Ithaca
C1550,1233,1233,2001,0.0,0.0,0.0,0,0,0,North Carolina,392.95428759761637,College Park
C1550,1234,1234,2002,0.0,0.0,0.0,0,0,0,North Carolina,392.95428759761637,College Park
C1550,1235,1235,2003,0.0,0.0,0.0,0,0,0,North Carolina,392.95428759761637,College Park
C1550,1236,1236,2004,0.38,0.3,0.25,4,52,9897,North Carolina,392.95428759761637,College Park
C1550,1237,1237,2005,0.4,0.31,0.26,4,51,10518,North Carolina,392.95428759761637,College Park
C1550,1238,1238,2006,0.49,0.49,0.31,5,79,12746,North Carolina,392.95428759761637,College Park
C1550,1239,1239,2007,0.48,0.46,0.33,5,77,13662,North Carolina,392.95428759761637,College Park
C1550,1240,1240,2008,0.48,0.49,0.29,5,82,12633,North Carolina,392.95428759761637,College Park
C1550,1241,1241,2009,0.58,0.57,0.26,6,89,11005,North Carolina,392.95428759761637,College Park
C1550,1242,1242,2010,0.7,0.51,0.29,7,80,12494,North Carolina,392.95428759761637,College Park
C1550,1243,1243,2011,0.51,0.48,0.26,5,76,11489,North Carolina,392.95428759761637,College Park
C1550,1244,1244,2012,0.5,0.41,0.29,5,67,13144,North Carolina,392.95428759761637,College Park
C1550,1245,1245,2013,0.71,0.47,0.47,7,76,21261,North Carolina,392.95428759761637,College Park
C1550,1246,1246,2014,0.48,0.0,0.0,5,0,0,North Carolina,392.95428759761637,College Park
C1550,1247,1247,2015,0.66,0.34,0.36,7,58,16837,North Carolina,392.95428759761637,College Park
C1550,1248,1248,2016,0.79,0.0,0.0,8,0,0,North Carolina,392.95428759761637,College Park
C1550,1249,1249,2017,0.77,0.0,0.0,8,0,0,North Carolina,392.95428759761637,College Park
C1550,1250,1250,2018,0.55,0.29,0.23,6,51,12009,North Carolina,392.95428759761637,College Park
C1554,1251,1251,2001,0.0,0.0,0.0,0,0,0,Vermont,300.2249905945711,Cambridge
C1554,1252,1252,2002,0.0,0.0,0.0,0,0,0,Vermont,300.2249905945711,Cambridge
C1554,1253,1253,2003,0.0,0.0,0.0,0,0,0,Vermont,300.2249905945711,Cambridge
C1554,1254,1254,2004,1.18,0.0,0.0,26,0,0,Vermont,300.2249905945711,Cambridge
C1554,1255,1255,2005,1.11,0.0,0.0,24,0,0,Vermont,300.2249905945711,Cambridge
C1554,1256,1256,2006,1.1,0.0,0.0,24,0,0,Vermont,300.2249905945711,Cambridge
C1554,1257,1257,2007,1.04,0.0,0.0,23,0,0,Vermont,300.2249905945711,Cambridge
C1554,1258,1258,2008,1.18,0.0,0.0,26,0,0,Vermont,300.2249905945711,Cambridge
C1554,1259,1259,2009,1.01,0.0,0.0,22,0,0,Vermont,300.2249905945711,Cambridge
C1554,1260,1260,2010,0.98,0.0,0.0,21,0,0,Vermont,300.2249905945711,Cambridge
C1554,1261,1261,2011,0.98,0.0,0.0,21,0,0,Vermont,300.2249905945711,Cambridge
C1554,1262,1262,2012,0.96,0.0,0.0,21,0,0,Vermont,300.2249905945711,Cambridge
C1554,1263,1263,2013,0.98,0.0,0.0,22,0,0,Vermont,300.2249905945711,Cambridge
C1554,1264,1264,2014,0.95,0.0,0.0,23,0,0,Vermont,300.2249905945711,Cambridge
C1554,1265,1265,2015,0.92,0.0,0.0,23,0,0,Vermont,300.2249905945711,Cambridge
C1554,1266,1266,2016,0.86,0.0,0.0,21,0,0,Vermont,300.2249905945711,Cambridge
C1554,1267,1267,2017,0.91,0.0,0.0,23,0,0,Vermont,300.2249905945711,Cambridge
C1554,1268,1268,2018,0.78,0.0,0.0,21,0,0,Vermont,300.2249905945711,Cambridge
C1568,1269,1269,2013,0.32,0.0,0.0,2,0,0,Maryland,93.08913007559029,College Park
C1568,1270,1270,2014,0.31,0.0,0.0,2,0,0,Maryland,93.08913007559029,College Park
C1568,1271,1271,2015,0.3,0.0,0.0,2,0,0,Maryland,93.08913007559029,College Park
C1568,1272,1272,2016,0.31,0.0,0.0,2,0,0,Maryland,93.08913007559029,College Park
C1568,1273,1273,2017,0.31,0.0,0.0,2,0,0,Maryland,93.08913007559029,College Park
C1568,1274,1274,2018,0.44,0.0,0.0,3,0,0,Maryland,93.08913007559029,College Park
C1594,1275,1275,1990,0.25,0.27,0.27,7,123,7281,Ohio,110.61544875668613,Pittsburgh
C1594,1276,1276,1991,0.24,0.24,0.32,7,106,8236,Ohio,110.61544875668613,Pittsburgh
C1594,1277,1277,1992,0.32,0.31,0.37,10,140,10364,Ohio,110.61544875668613,Pittsburgh
C1594,1278,1278,1993,0.4,0.42,0.32,13,184,9773,Ohio,110.61544875668613,Pittsburgh
C1594,1279,1279,1994,0.39,0.42,0.34,13,198,10162,Ohio,110.61544875668613,Pittsburgh
C1594,1280,1280,1995,0.29,0.37,0.28,10,190,8186,Ohio,110.61544875668613,Pittsburgh
C1594,1281,1281,1996,0.33,0.3,0.28,12,167,9151,Ohio,110.61544875668613,Pittsburgh
C1594,1282,1282,1997,0.3,0.39,0.27,11,229,8946,Ohio,110.61544875668613,Pittsburgh
C1594,1283,1283,1998,0.32,0.46,0.26,12,254,9195,Ohio,110.61544875668613,Pittsburgh
C1594,1284,1284,1999,0.38,0.44,0.27,14,245,9290,Ohio,110.61544875668613,Pittsburgh
C1594,1285,1285,2000,0.46,0.37,0.31,16,201,11247,Ohio,110.61544875668613,Pittsburgh
C1594,1286,1286,2001,0.45,0.38,0.31,15,194,11713,Ohio,110.61544875668613,Pittsburgh
C1594,1287,1287,2002,0.46,0.45,0.32,15,240,11901,Ohio,110.61544875668613,Pittsburgh
C1594,1288,1288,2003,0.42,0.38,0.3,13,190,11598,Ohio,110.61544875668613,Pittsburgh
C1594,1289,1289,2004,0.37,0.36,0.3,11,182,11993,Ohio,110.61544875668613,Pittsburgh
C1594,1290,1290,2005,0.47,0.42,0.43,14,205,17698,Ohio,110.61544875668613,Pittsburgh
C1594,1291,1291,2006,0.51,0.46,0.52,15,216,21890,Ohio,110.61544875668613,Pittsburgh
C1594,1292,1292,2007,0.55,0.49,0.47,16,230,19997,Ohio,110.61544875668613,Pittsburgh
C1594,1293,1293,2008,0.6,0.45,0.35,17,213,15208,Ohio,110.61544875668613,Pittsburgh
C1594,1294,1294,2009,0.57,0.47,0.36,16,207,15599,Ohio,110.61544875668613,Pittsburgh
C1594,1295,1295,2010,0.55,0.46,0.31,15,204,14204,Ohio,110.61544875668613,Pittsburgh
C1594,1296,1296,2011,0.52,0.42,0.3,14,186,14411,Ohio,110.61544875668613,Pittsburgh
C1594,1297,1297,2012,0.44,0.4,0.33,12,182,15836,Ohio,110.61544875668613,Pittsburgh
C1594,1298,1298,2013,0.44,0.38,0.35,12,175,16824,Ohio,110.61544875668613,Pittsburgh
C1594,1299,1299,2014,0.42,0.36,0.28,12,168,14364,Ohio,110.61544875668613,Pittsburgh
C1594,1300,1300,2015,0.42,0.37,0.28,12,176,13975,Ohio,110.61544875668613,Pittsburgh
C1594,1301,1301,2016,0.44,0.35,0.27,12,179,12842,Ohio,110.61544875668613,Pittsburgh
C1594,1302,1302,2017,0.44,0.37,0.27,12,180,13625,Ohio,110.61544875668613,Pittsburgh
C1594,1303,1303,2018,0.42,0.42,0.27,12,201,14392,Ohio,110.61544875668613,Pittsburgh
C1598,1304,1304,1990,0.49,0.44,0.43,15,151,10543,Florida,832.6721439107124,Atlanta
C1598,1305,1305,1991,0.46,0.42,0.39,15,144,9469,Florida,832.6721439107124,Atlanta
C1598,1306,1306,1992,0.51,0.48,0.48,17,167,12843,Florida,832.6721439107124,Atlanta
C1598,1307,1307,1993,0.53,0.52,0.45,18,179,12605,Florida,832.6721439107124,Atlanta
C1598,1308,1308,1994,0.51,0.48,0.48,18,182,13037,Florida,832.6721439107124,Atlanta
C1598,1309,1309,1995,0.59,0.41,0.5,22,177,13343,Florida,832.6721439107124,Atlanta
C1598,1310,1310,1996,0.59,0.47,0.45,24,222,13545,Florida,832.6721439107124,Atlanta
C1598,1311,1311,1997,0.7,0.36,0.49,30,177,14884,Florida,832.6721439107124,Atlanta
C1598,1312,1312,1998,0.69,0.56,0.32,32,263,10701,Florida,832.6721439107124,Atlanta
C1598,1313,1313,1999,0.69,0.5,0.36,32,244,11692,Florida,832.6721439107124,Atlanta
C1598,1314,1314,2000,0.64,0.47,0.4,29,226,14273,Florida,832.6721439107124,Atlanta
C1598,1315,1315,2001,0.65,0.5,0.38,29,242,14685,Florida,832.6721439107124,Atlanta
C1598,1316,1316,2002,0.62,0.48,0.36,28,252,13889,Florida,832.6721439107124,Atlanta
C1598,1317,1317,2003,0.65,0.47,0.43,30,251,17341,Florida,832.6721439107124,Atlanta
C1598,1318,1318,2004,0.62,0.4,0.41,30,230,18076,Florida,832.6721439107124,Atlanta
C1598,1319,1319,2005,0.65,0.35,0.47,34,212,21616,Florida,832.6721439107124,Atlanta
C1598,1320,1320,2006,0.63,0.43,0.47,35,271,22271,Florida,832.6721439107124,Atlanta
C1598,1321,1321,2007,0.67,0.51,0.44,39,318,20665,Florida,832.6721439107124,Atlanta
C1598,1322,1322,2008,0.71,0.47,0.46,42,278,21788,Florida,832.6721439107124,Atlanta
C1598,1323,1323,2009,0.63,0.44,0.43,35,239,20214,Florida,832.6721439107124,Atlanta
C1598,1324,1324,2010,0.63,0.32,0.49,34,177,23666,Florida,832.6721439107124,Atlanta
C1598,1325,1325,2011,0.63,0.4,0.47,33,220,23038,Florida,832.6721439107124,Atlanta
C1598,1326,1326,2012,0.66,0.42,0.39,36,243,19722,Florida,832.6721439107124,Atlanta
C1598,1327,1327,2013,0.7,0.42,0.41,40,253,20075,Florida,832.6721439107124,Atlanta
C1598,1328,1328,2014,0.63,0.4,0.36,39,255,18657,Florida,832.6721439107124,Atlanta
C1598,1329,1329,2015,0.53,0.38,0.35,34,263,17913,Florida,832.6721439107124,Atlanta
C1598,1330,1330,2016,0.61,0.38,0.39,39,293,19961,Florida,832.6721439107124,Atlanta
C1598,1331,1331,2017,0.56,0.36,0.35,37,271,18822,Florida,832.6721439107124,Atlanta
C1598,1332,1332,2018,0.48,0.33,0.34,34,249,19030,Florida,832.6721439107124,Atlanta
C1602,1333,1333,2013,0.45,0.49,0.27,4,61,12003,Illinois,337.49528245504933,Urbana-Champaign
C1602,1334,1334,2013,0.45,0.49,0.27,4,61,12003,Missouri,337.49528245504933,Urbana-Champaign
C1602,1335,1335,2014,0.42,0.0,0.0,4,0,0,Illinois,337.49528245504933,Urbana-Champaign
C1602,1336,1336,2014,0.42,0.0,0.0,4,0,0,Missouri,337.49528245504933,Urbana-Champaign
C1602,1337,1337,2015,0.42,0.0,0.0,4,0,0,Illinois,337.49528245504933,Urbana-Champaign
C1602,1338,1338,2015,0.42,0.0,0.0,4,0,0,Missouri,337.49528245504933,Urbana-Champaign
C1602,1339,1339,2016,0.33,0.0,0.0,3,0,0,Illinois,337.49528245504933,Urbana-Champaign
C1602,1340,1340,2016,0.33,0.0,0.0,3,0,0,Missouri,337.49528245504933,Urbana-Champaign
C1602,1341,1341,2017,0.42,0.0,0.0,4,0,0,Illinois,337.49528245504933,Urbana-Champaign
C1602,1342,1342,2017,0.42,0.0,0.0,4,0,0,Missouri,337.49528245504933,Urbana-Champaign
C1602,1343,1343,2018,0.41,0.0,0.0,4,0,0,Illinois,337.49528245504933,Urbana-Champaign
C1602,1344,1344,2018,0.41,0.0,0.0,4,0,0,Missouri,337.49528245504933,Urbana-Champaign
C1606,1345,1345,2013,0.57,0.0,0.0,5,0,0,Illinois,280.47091247321134,Urbana-Champaign
C1606,1346,1346,2014,0.54,0.0,0.0,5,0,0,Illinois,280.47091247321134,Urbana-Champaign
C1606,1347,1347,2015,0.44,0.0,0.0,4,0,0,Illinois,280.47091247321134,Urbana-Champaign
C1606,1348,1348,2016,0.59,0.0,0.0,5,0,0,Illinois,280.47091247321134,Urbana-Champaign
C1606,1349,1349,2017,0.77,0.0,0.0,6,0,0,Illinois,280.47091247321134,Urbana-Champaign
C1606,1350,1350,2018,0.62,0.0,0.0,5,0,0,Illinois,280.47091247321134,Urbana-Champaign
C1618,1351,1351,2001,1.07,0.34,0.84,7,30,35252,Nevada,282.5187885353869,Palo Alto
C1618,1352,1352,2002,0.79,0.33,1.1,5,31,46855,Nevada,282.5187885353869,Palo Alto
C1618,1353,1353,2003,0.76,0.33,0.97,5,29,43379,Nevada,282.5187885353869,Palo Alto
C1618,1354,1354,2004,0.74,0.32,1.06,5,30,49952,Nevada,282.5187885353869,Palo Alto
C1618,1355,1355,2005,0.53,0.32,1.07,4,29,53111,Nevada,282.5187885353869,Palo Alto
C1618,1356,1356,2006,0.54,0.35,1.33,4,31,67903,Nevada,282.5187885353869,Palo Alto
C1618,1357,1357,2007,0.55,0.33,1.27,4,29,66457,Nevada,282.5187885353869,Palo Alto
C1618,1358,1358,2008,0.28,0.0,0.0,2,0,0,Nevada,282.5187885353869,Palo Alto
C1618,1359,1359,2009,0.29,0.0,0.0,2,0,0,Nevada,282.5187885353869,Palo Alto
C1618,1360,1360,2010,0.32,0.0,0.0,2,0,0,Nevada,282.5187885353869,Palo Alto
C1618,1361,1361,2011,0.48,0.0,0.0,3,0,0,Nevada,282.5187885353869,Palo Alto
C1618,1362,1362,2012,0.65,0.0,0.0,4,0,0,Nevada,282.5187885353869,Palo Alto
C1618,1363,1363,2013,0.65,0.0,0.0,4,0,0,Nevada,282.5187885353869,Palo Alto
C1618,1364,1364,2014,0.62,0.0,0.0,4,0,0,Nevada,282.5187885353869,Palo Alto
C1618,1365,1365,2015,0.31,0.0,0.0,2,0,0,Nevada,282.5187885353869,Palo Alto
C1618,1366,1366,2016,0.48,0.0,0.0,3,0,0,Nevada,282.5187885353869,Palo Alto
C1618,1367,1367,2017,0.49,0.0,0.0,3,0,0,Nevada,282.5187885353869,Palo Alto
C1618,1368,1368,2018,0.46,0.0,0.0,3,0,0,Nevada,282.5187885353869,Palo Alto
C1622,1369,1369,2001,0.0,0.0,0.0,0,0,0,Wyoming,351.54799126512864,Boulder
C1622,1370,1370,2002,0.0,0.0,0.0,0,0,0,Wyoming,351.54799126512864,Boulder
C1622,1371,1371,2003,0.0,0.0,0.0,0,0,0,Wyoming,351.54799126512864,Boulder
C1622,1372,1372,2004,0.22,0.0,0.0,2,0,0,Wyoming,351.54799126512864,Boulder
C1622,1373,1373,2005,0.11,0.0,0.0,1,0,0,Wyoming,351.54799126512864,Boulder
C1622,1374,1374,2006,0.21,0.0,0.0,2,0,0,Wyoming,351.54799126512864,Boulder
C1622,1375,1375,2007,0.21,0.0,0.0,2,0,0,Wyoming,351.54799126512864,Boulder
C1622,1376,1376,2008,0.21,0.0,0.0,2,0,0,Wyoming,351.54799126512864,Boulder
C1622,1377,1377,2009,0.21,0.0,0.0,2,0,0,Wyoming,351.54799126512864,Boulder
C1622,1378,1378,2010,0.21,0.0,0.0,2,0,0,Wyoming,351.54799126512864,Boulder
C1622,1379,1379,2011,0.11,0.0,0.0,1,0,0,Wyoming,351.54799126512864,Boulder
C1622,1380,1380,2012,0.1,0.0,0.0,1,0,0,Wyoming,351.54799126512864,Boulder
C1622,1381,1381,2013,0.1,0.0,0.0,1,0,0,Wyoming,351.54799126512864,Boulder
C1622,1382,1382,2014,0.09,0.0,0.0,1,0,0,Wyoming,351.54799126512864,Boulder
C1622,1383,1383,2015,0.09,0.0,0.0,1,0,0,Wyoming,351.54799126512864,Boulder
C1622,1384,1384,2016,0.09,0.0,0.0,1,0,0,Wyoming,351.54799126512864,Boulder
C1622,1385,1385,2017,0.09,0.0,0.0,1,0,0,Wyoming,351.54799126512864,Boulder
C1622,1386,1386,2018,0.09,0.0,0.0,1,0,0,Wyoming,351.54799126512864,Boulder
C1630,1387,1387,2001,0.0,0.0,0.0,0,0,0,Iowa,304.98286090059884,Argonne
C1630,1388,1388,2002,0.0,0.0,0.0,0,0,0,Iowa,304.98286090059884,Argonne
C1630,1389,1389,2003,0.0,0.0,0.0,0,0,0,Iowa,304.98286090059884,Argonne
C1630,1390,1390,2004,0.63,0.0,0.0,14,0,0,Iowa,304.98286090059884,Argonne
C1630,1391,1391,2005,0.63,0.0,0.0,14,0,0,Iowa,304.98286090059884,Argonne
C1630,1392,1392,2006,0.67,0.0,0.0,15,0,0,Iowa,304.98286090059884,Argonne
C1630,1393,1393,2007,0.67,0.0,0.0,15,0,0,Iowa,304.98286090059884,Argonne
C1630,1394,1394,2008,0.68,0.0,0.0,15,0,0,Iowa,304.98286090059884,Argonne
C1630,1395,1395,2009,0.63,0.0,0.0,14,0,0,Iowa,304.98286090059884,Argonne
C1630,1396,1396,2010,0.55,0.0,0.0,12,0,0,Iowa,304.98286090059884,Argonne
C1630,1397,1397,2011,0.56,0.46,0.28,12,176,15902,Iowa,304.98286090059884,Argonne
C1630,1398,1398,2012,0.55,0.43,0.28,12,168,16392,Iowa,304.98286090059884,Argonne
C1630,1399,1399,2013,0.62,0.49,0.29,14,193,16602,Iowa,304.98286090059884,Argonne
C1630,1400,1400,2014,0.58,0.47,0.29,14,185,17939,Iowa,304.98286090059884,Argonne
C1630,1401,1401,2015,0.61,0.0,0.0,15,0,0,Iowa,304.98286090059884,Argonne
C1630,1402,1402,2016,0.71,0.41,0.34,17,181,20618,Iowa,304.98286090059884,Argonne
C1630,1403,1403,2017,0.61,0.39,0.32,15,164,20294,Iowa,304.98286090059884,Argonne
C1630,1404,1404,2018,0.58,0.31,0.22,15,128,14558,Iowa,304.98286090059884,Argonne
C1654,1405,1405,2013,0.43,0.16,0.29,4,26,13855,Pennsylvania,124.07938051206443,College Park
C1654,1406,1406,2014,0.4,0.16,0.34,4,25,17519,Pennsylvania,124.07938051206443,College Park
C1654,1407,1407,2015,0.39,0.15,0.36,4,25,18487,Pennsylvania,124.07938051206443,College Park
C1654,1408,1408,2016,0.51,0.17,0.3,5,30,14865,Pennsylvania,124.07938051206443,College Park
C1654,1409,1409,2017,0.4,0.16,0.27,4,27,13971,Pennsylvania,124.07938051206443,College Park
C1654,1410,1410,2018,0.38,0.15,0.25,4,26,13567,Pennsylvania,124.07938051206443,College Park
C1658,1411,1411,1990,1.03,0.59,0.51,14,140,12990,Illinois,6.651664674466046,Urbana-Champaign
C1658,1412,1412,1991,0.83,0.57,0.54,12,136,13736,Illinois,6.651664674466046,Urbana-Champaign
C1658,1413,1413,1992,0.88,0.53,0.58,13,126,15949,Illinois,6.651664674466046,Urbana-Champaign
C1658,1414,1414,1993,1.05,0.65,0.54,16,148,15782,Illinois,6.651664674466046,Urbana-Champaign
C1658,1415,1415,1994,1.27,0.82,0.46,20,203,13157,Illinois,6.651664674466046,Urbana-Champaign
C1658,1416,1416,1995,1.08,0.58,0.59,18,157,17079,Illinois,6.651664674466046,Urbana-Champaign
C1658,1417,1417,1996,1.11,0.57,0.48,20,165,15429,Illinois,6.651664674466046,Urbana-Champaign
C1658,1418,1418,1997,1.15,0.74,0.43,21,225,13580,Illinois,6.651664674466046,Urbana-Champaign
C1658,1419,1419,1998,0.96,0.71,0.43,18,202,14943,Illinois,6.651664674466046,Urbana-Champaign
C1658,1420,1420,1999,0.86,0.67,0.47,16,200,15826,Illinois,6.651664674466046,Urbana-Champaign
C1658,1421,1421,2000,0.74,0.5,0.49,13,145,17762,Illinois,6.651664674466046,Urbana-Champaign
C1658,1422,1422,2001,0.0,0.0,0.0,0,0,0,Illinois,6.651664674466046,Urbana-Champaign
C1658,1423,1423,2002,0.0,0.0,0.0,0,0,0,Illinois,6.651664674466046,Urbana-Champaign
C1658,1424,1424,2003,0.0,0.0,0.0,0,0,0,Illinois,6.651664674466046,Urbana-Champaign
C1658,1425,1425,2004,0.62,0.0,0.0,9,0,0,Illinois,6.651664674466046,Urbana-Champaign
C1658,1426,1426,2005,0.76,0.0,0.0,11,0,0,Illinois,6.651664674466046,Urbana-Champaign
C1658,1427,1427,2006,0.82,0.0,0.0,12,0,0,Illinois,6.651664674466046,Urbana-Champaign
C1658,1428,1428,2007,0.82,0.0,0.0,12,0,0,Illinois,6.651664674466046,Urbana-Champaign
C1658,1429,1429,2008,0.69,0.0,0.0,10,0,0,Illinois,6.651664674466046,Urbana-Champaign
C1658,1430,1430,2009,0.68,0.0,0.0,10,0,0,Illinois,6.651664674466046,Urbana-Champaign
C1658,1431,1431,2010,0.62,0.34,0.26,9,93,12984,Illinois,6.651664674466046,Urbana-Champaign
C1658,1432,1432,2011,0.76,0.36,0.24,11,95,12448,Illinois,6.651664674466046,Urbana-Champaign
C1658,1433,1433,2012,0.75,0.0,0.0,11,0,0,Illinois,6.651664674466046,Urbana-Champaign
C1658,1434,1434,2013,0.72,0.0,0.0,11,0,0,Illinois,6.651664674466046,Urbana-Champaign
C1658,1435,1435,2014,0.55,0.0,0.0,9,0,0,Illinois,6.651664674466046,Urbana-Champaign
C1658,1436,1436,2015,0.37,0.33,0.2,6,93,11403,Illinois,6.651664674466046,Urbana-Champaign
C1658,1437,1437,2016,0.26,0.37,0.21,4,110,11811,Illinois,6.651664674466046,Urbana-Champaign
C1658,1438,1438,2017,0.28,0.38,0.2,4,111,11150,Illinois,6.651664674466046,Urbana-Champaign
C1658,1439,1439,2018,0.26,0.35,0.19,4,101,11378,Illinois,6.651664674466046,Urbana-Champaign
C1662,1440,1440,1990,0.4,0.42,0.33,10,138,9444,West Virginia,270.5015439563985,Pittsburgh
C1662,1441,1441,1991,0.53,0.4,0.39,14,133,11254,West Virginia,270.5015439563985,Pittsburgh
C1662,1442,1442,1992,0.48,0.38,0.53,13,130,16356,West Virginia,270.5015439563985,Pittsburgh
C1662,1443,1443,1993,0.36,0.39,0.4,10,131,12839,West Virginia,270.5015439563985,Pittsburgh
C1662,1444,1444,1994,0.32,0.37,0.43,9,137,13621,West Virginia,270.5015439563985,Pittsburgh
C1662,1445,1445,1995,0.33,0.36,0.47,10,143,15029,West Virginia,270.5015439563985,Pittsburgh
C1662,1446,1446,1996,0.35,0.3,0.55,11,128,19384,West Virginia,270.5015439563985,Pittsburgh
C1662,1447,1447,1997,0.32,0.28,0.62,10,127,21328,West Virginia,270.5015439563985,Pittsburgh
C1662,1448,1448,1998,0.34,0.31,0.55,11,132,20560,West Virginia,270.5015439563985,Pittsburgh
C1662,1449,1449,1999,0.37,0.38,0.48,12,167,17290,West Virginia,270.5015439563985,Pittsburgh
C1662,1450,1450,2000,0.36,0.35,0.39,11,146,15055,West Virginia,270.5015439563985,Pittsburgh
C1662,1451,1451,2001,0.38,0.26,0.51,11,105,20791,West Virginia,270.5015439563985,Pittsburgh
C1662,1452,1452,2002,0.36,0.22,0.33,10,93,13637,West Virginia,270.5015439563985,Pittsburgh
C1662,1453,1453,2003,0.26,0.22,0.34,7,89,14238,West Virginia,270.5015439563985,Pittsburgh
C1662,1454,1454,2004,0.35,0.0,0.0,9,0,0,West Virginia,270.5015439563985,Pittsburgh
C1662,1455,1455,2005,0.4,0.0,0.0,10,0,0,West Virginia,270.5015439563985,Pittsburgh
C1662,1456,1456,2006,0.4,0.0,0.0,10,0,0,West Virginia,270.5015439563985,Pittsburgh
C1662,1457,1457,2007,0.4,0.0,0.0,10,0,0,West Virginia,270.5015439563985,Pittsburgh
C1662,1458,1458,2008,0.41,0.0,0.0,10,0,0,West Virginia,270.5015439563985,Pittsburgh
C1662,1459,1459,2009,0.33,0.0,0.0,8,0,0,West Virginia,270.5015439563985,Pittsburgh
C1662,1460,1460,2010,0.37,0.0,0.0,9,0,0,West Virginia,270.5015439563985,Pittsburgh
C1662,1461,1461,2011,0.34,0.0,0.0,8,0,0,West Virginia,270.5015439563985,Pittsburgh
C1662,1462,1462,2012,0.25,0.0,0.0,6,0,0,West Virginia,270.5015439563985,Pittsburgh
C1662,1463,1463,2013,0.26,0.28,0.31,5,91,16534,West Virginia,270.5015439563985,Pittsburgh
C1662,1464,1464,2014,0.25,0.29,0.27,5,92,15345,West Virginia,270.5015439563985,Pittsburgh
C1662,1465,1465,2015,0.24,0.0,0.0,5,0,0,West Virginia,270.5015439563985,Pittsburgh
C1662,1466,1466,2016,0.21,0.0,0.0,4,0,0,West Virginia,270.5015439563985,Pittsburgh
C1662,1467,1467,2017,0.26,0.0,0.0,5,0,0,West Virginia,270.5015439563985,Pittsburgh
C1662,1468,1468,2018,0.35,0.26,0.26,7,77,15249,West Virginia,270.5015439563985,Pittsburgh
C1670,1469,1469,1990,0.39,0.36,0.27,14,197,6575,South Carolina,414.42648514910337,Atlanta
C1670,1470,1470,1991,0.35,0.39,0.29,14,214,7079,South Carolina,414.42648514910337,Atlanta
